0xbb7fdd3c85782bf829c6f0fe78e1f26103201832,0.7753144251
0xdc6dc44fc10aeb1df247bfd228c0e17f1a28e930,0.770922559
0xc2f71a04f8420ccd24c28dc51bade6a8d034453d,0.7677834418
0x0000000533d328b444f10101ed67d3b818c5d7ea,0.7604517652
0x4e29fa717fb61753e26885421b84ff7e06df585e,0.7239085648
0x2f95fe9d66b72c35d088b6c9315287d85aef8797,0.7238540403
0xe05e5cd3b8d480ad9dddbce18c4a42243cb67548,0.7231437198
0x1cd2ea7621eb11066b3deb0bfb7c4b50177c9ce2,0.723118669
0xb5fba896b5066a9e9f773d4c6bfc46f8e25284f1,0.7230944096
0xc5e05059b79c4667f44d36b046727a86e7ea0bcb,0.723082822
0x2f130de2ceeae0fc335b5791494f3a7cbfee1594,0.7230657201
0xe99791818fa6225a37768670ba6ec177103894d9,0.723057773
0x4992b66334a784bb0621269003f2af080427faa4,0.7230442395
0x6ab00efd9edfbf1f057c1d6ec99975c34cf5ef89,0.7230219284
0x117f55225d08788fd59c34cd0f6d33e7a7836996,0.7229896119
0xa69e5f4dbe81098b9368328a4199da6b2803d956,0.7229860853
0xbcf548629cf5908e2dd2b3d782a3b09bf8788121,0.7229724157
0x6424bb5fae41a170650f21ebb3e49dff13f941ec,0.7229609274
0xd67b3f92f92aa4c54f3e91701a89eb34424be293,0.7229538421
0x5aaf37ff8c96a1d8f700a0dbb921c82022a1d04b,0.7229437314
0x4d8d133e16b6b5c0bb16392f990e2fe7fc9a14d5,0.7228182294
0xe1d43e69da56c919e900ab313025b061ef44b22a,0.7228172549
0x8d82df2d08e06b83aea743817648cd1277f0077f,0.7227778224
0x2e4c5784e5525b445a953024da8c0467b2113b34,0.7227455869
0x2838534ca9f55446ca70ecd8cd6ab46d9e08bc22,0.7227097551
0x46856cfb4ae2c1d108a62e14c4d85787833bb87e,0.722151536
0x6b2e4c90b458d399ddeaffd7164823a5dfb419a0,0.7220425287
0xaa151326b656ee7cef31df135345d96a79c3793d,0.7220246784
0x504b111ea99035dd776613528a7a5d1254edfe67,0.6909804672
0x456d2f646fa3ebbcaa0fb0b13d59a72f891baae6,0.6860339926
0x77e7c5cbeaad915cf5462064b02984e16a902e67,0.6715037041
0x4793c8d8a055df1abda8b3ebdfa7146561149aef,0.6611212634
0x115d4924e6e620bae39a478c502d7c1fff650ca0,0.6236425006
0x36ed027d7f796426ccbb7f3d15c11a0eee420eae,0.6236222731
0x07964f135f276412b3182a3b2407b8dd45000000,0.6210175305
0x0a057470850e19c96936554f3c62606974aaef2b,0.6127928079
0xdc0c77110c84ff10426417001ee13b2315728143,0.6071335628
0xe9845bd62504058f558559ddfafa1e348b4bc9c6,0.6071062751
0x744044ae84debe66b8b6b046cbdaf1644ce4fa3b,0.6070402205
0x4a183b7ed67b9e14b3f45abfb2cf44ed22c29e54,0.5970701624
0xa1d815e65f5e3e8502291fbade6fef15290ad458,0.5886673612
0xcde0c494e5589332d17adcef738ec51c842fe531,0.5808329859
0x1c2d11c1e1a65ebd746b0660afa47cc5fe5e0778,0.5803685721
0x33bc4394ce1c2f7d2b760d63c94d0e5433f2a30e,0.5535388793
0x37abe3c29d19383249e223b94c52580a745026aa,0.5531601319
0x945f0cfb7fa261c526f45fffac22d2cf5958cb16,0.5531466024
0x2afb0cb62bd475eb2ec1fcefea51829ebbbb0e52,0.5531057498
0xa6648e99f2099059eb7cbb7d14e1c3a2500fb467,0.5530293789
0x824c7e8ac9a0b745d92351217f5caf87c9ae7ff2,0.5529931589
0x30b1ab9dee939a83bd72abe14a2ea4568047910f,0.5528883533
0xd5f3387ba6c1efddfc536c0cfa5da2ea1db06afb,0.5527191844
0x864b6369e7294640cff3cae76fe2c996a6144855,0.5526141503
0x383c88957e2346d23892a6427869c2630b046f48,0.541469114
0xca3078224ce24bac2628107c0ea05d2e40fe007d,0.5364176726
0x447754fecffa59245a227277ddb9ee53d25ea91f,0.4891437385
0x747276019e3340104c96397bf6537ad01f93d7df,0.4881389303
0x071abc86b5acaf36ff862be5438957778313a3ef,0.4670098026
0x3d04ce9d61edb8bb9a5d17c6bf872c4e2bbc7ca6,0.42
0x7ffe1b6b13ee23c4e07175ba54aa387d0495d2b4,0.4168575844
0xf3fc1ee236e49c7335dbd5f347d6ce795afb773a,0.4088268605
0xb6f0e5bfa92c02bd4cc54a93210fade1348fc9b9,0.3929132964
0x427fa80a862676cf410b5d496ce0bdccbc4d0248,0.3903759241
0x972d81db09e0189303fb72d66d7d4a5c689ad6ac,0.3760749222
0xad7a1eb0ce5f970f27ba2477c3e911509720cfad,0.3673842666
0x616acb8e2593997a33cf6c28e9b149b178e099bb,0.3615882361
0x5bfff47855062ad8edb40855a22e34d716ca7dc2,0.3585591202
0xdec3c909b7af617f4c0ef856f2425ada0c3e000d,0.3553256244
0x85947bd0018997c8a74861ddd81ae83ffd8d7a8e,0.3485638068
0x5a605ea397e99bd88fb9729566ae366885d4d037,0.347687606
0x15fc18be8f9ce99d083deb0536efa0ac834bb662,0.3433681738
0x8e8af0b659ba45bf4a2ea7e29eb231de8ca3abc3,0.3383307875
0x922164bbbd36acf9e854acbbf32facc949fcaeef,0.3367732319
0xc320d39dca9af5488c8443af4fc3277390c1042b,0.3321541226
0x6789c23e5655cbda7a601deb45d6bdf2d368358b,0.3303714566
0xb40b94f6bb6a6c0cb94fb5d094922ea51b72fd05,0.3207828454
0x036ab2445fc04ad8bd7def4d01d9feddc95008c1,0.3101919061
0xc4c5c55ec68ff7bcd10b08bff079a955628537bc,0.3087035509
0x12bf699469a22e16c5dc85ba8b26335e554de809,0.3011865277
0xb7c47b5791b73174f6cc90c92f1be24966cc53a0,0.3006641466
0x954ccc6a49e63b0324f9102e15c89dacb08ca3a2,0.2826801047
0x656219be7116f94d5e763eba8ec2c0e37f486c1e,0.2810346037
0x96c195f6643a3d797cb90cb6ba0ae2776d51b5f3,0.2776543102
0xc72d8eec66c0c65d37d6a00d04bc8139de8dc495,0.2726566625
0x6722f9d20065f19d495dbf77e81c786d5b241df4,0.2669838041
0xa68c637f78a1755fd72d279788f58286dc12e455,0.2657076322
0xdefdd4b57779630efdb1cf59d70eb21fc38cd6d8,0.2511770077
0x48e0d2c4be37c9d4e971597fbab155b6db4736af,0.2471306043
0xf90a1058cf76fe07f66f2d567a181a2e2d856952,0.2449633164
0x692b6c7146bc12a0189dd9d584afd35df492fd81,0.2399749461
0xc9b602a90718282e07cdac24e51d5edaed2c0528,0.2314703933
0xc75cc058a3a03bffc3559d753b6923496e6665d9,0.2252734612
0x41d055587ea1b401365757cbbbf9e172483b6dc3,0.213734585
0x44a31aa4eb3067a0c423911aacb4e543d93252e4,0.2127285586
0xfd13a78d98c6dc839e0c4805318ee1b7035bc3cb,0.2098034233
0x179441a3857c62308d0b66f2512f4520111cba5b,0.2066648699
0xb554ed300fac462bd591ed2b7c4b5840f5af0e40,0.2
0xa000bce4ce3d1b3ac63c2e0488ce76fbdb9de764,0.1985615412
0xb7f372506373a2a6b56e54ce968fb0c12997895b,0.1951027661
0xc85dd4d4d5df067f2942088e689e552903556a22,0.1925095485
0x67e4d2336e70e33ec3ff3a8dd685e644e93d5664,0.1842231756
0xdf73313d3fa3c3e9a6b6c1a5033982bb7fcd3cf6,0.1672460877
0xa9177983482aa79955b578dc2478bc501a3c9876,0.1670663723
0x3cf3a3b4a9ee300d6fee88c6d4dcd809dd341aad,0.1635665104
0xbe294c566e7797ee7d047ccde49add44d74055af,0.163006944
0x77e451ccd56f705e2f346ca7ea0e8b74c1299ce8,0.1573675128
0xf683a67c53d3c6a0b9ef9addb1f87868220b7016,0.1561263709
0x33cd3f3002a307c963f03b3f11e16fab3232f973,0.1558846515
0x16efe24eab3e11d111f523fec895087a421ee1ab,0.1556357425
0x0207c14c02e8dc84f9b3211560341085439abcaa,0.1550127408
0xd1487ff8976ea225b45b40148052965343f86726,0.1546479463
0xaffff5288edf8fdd3ccb7caf928cb5547caf5c66,0.1545186908
0x6d5593d3d15dd7d2b647c5699edc8b631a5210c0,0.1462520366
0xb7503555eb8dd1d228d135a38a03ed4463497395,0.1454783812
0x2f69f001f9a711eb76ac56111068b60e6f65c7cb,0.1448900189
0xcda71b244995c917d1ba805216af73738e6c843c,0.142730911
0xa2db809fcaadfdba127465e6619ac41208ef0508,0.1374348422
0xdd8d5dfde75d2172c3c291f9411a25d713ec9f2c,0.1373361202
0x412073fc816dc90c52a4a390c1b6c2d860537149,0.1371900765
0xbe032ef2df3c5a907e8f4a78bb74e8a5a8d0145e,0.1371776861
0x4bfe9300c16c7235b2d28ec13f95b2eb434c068f,0.1371651642
0x7a4a610d94b060912349cb13588dff375d2c3c8b,0.1368941155
0x1830a1590e0016e61afb99eda617526123a4511c,0.1368681549
0x8304499c35729766470c74ea0bb50fdef06e21ff,0.1366477452
0x01de2be82fbb78f26fe70fffb39751f7e7f25461,0.1366371045
0x56a8d8fc7102599601eedec7c3dda77b5437e0e6,0.1364579939
0x03c3c7663a39b87b624fa06546dcb0961ed798d5,0.1364243174
0x2b8724ba0a59b27f37d9800a3cb83fc102630520,0.1362752443
0x7e7ccdd07d63af2543d8429034d6ff7b041f50f1,0.1362657649
0xd5ab62649a0c85a3ee3ff4fe0408a696703c8b77,0.1362604593
0x252c6d1de88b7047c7834131a5563d6ac43e6200,0.1362440332
0x20d70e8f39af8358b4700c0904338df2faa220b8,0.1362347187
0x7233431b4942f0c51911142b7382478fe4579351,0.1360988712
0xb7574e787c1e28e512b289037c86016a239945c1,0.1360678506
0x550b778d4c072f22be9d1f9da0ff501d91dec857,0.1360525192
0xb20d0a0ebbdfdf8e0004bf8ecfd609071c6ba1f7,0.1360232559
0x9e4046723984930fc16f6fdeb116c34025ffb856,0.1358391386
0x1d5e9267b36c551d9ccf9c439a84537d0db3d7bd,0.1358154778
0x53343babef7f50584616ddc114487c7e3ae4a6d3,0.1355913691
0x45be24921032a231a31856e1e969aad16e9cf619,0.1355841433
0xe197c675aff835553d94bebb4c396d4368de5220,0.1355724168
0x053a5a8a072560ab042c430c6ee5f6e1cb19b49e,0.1355641919
0xf52df0e640922cdd3ec9aa07594718d989def870,0.1355152665
0x129d000714f0da49be701cfda49d5d3f77331782,0.1354725612
0xbcde384a794f9d98adabc6beead1f842844b04d4,0.1354671851
0x53c399edf64c1a1b3181e0a6716fb27bcfe07505,0.1354463236
0xbb60d1b836fdffb7d7fbc0b71d1815d8889b38b2,0.135427982
0xefbe53814dc88ef71db201a06f8be7d0d81ca001,0.1353986705
0xfa5dd0ad736c3bfe68dac6a538d7d483e6afa7dd,0.1353535308
0x7185edeac6fe584a1997a23e8d8be38094395b72,0.1353415079
0x4fc24570e256fc6d0f6fcd62530bb743cbc9ac54,0.1352428978
0x48e21401007d5e579f00dccfeab1fa4d2d04c566,0.1352051532
0xc6e2d168797fc2d0e6a63e2c30f71ef8b1d1c824,0.1343380711
0x78ca0baf04415f58465afff2b41d44db5d1301a5,0.134331443
0xaea970d56a89afc66a7fd011f8db1e5cb4a3a4e6,0.1343068312
0x77de7125b006a280a5d439503ad0f7220c985345,0.1337581963
0x317c3c8488219c8a145586dbafbb9b4822c7879c,0.1336693022
0xfc253b3bd422bef273005eed684914ca3a3bb1db,0.1336577557
0x75ff328df685157a9b390dc77e948b23e36ed048,0.1335386803
0xfb0097dd4cc2af2d1cf0552a3d17284601ce3998,0.1333909309
0x49f894e94a2b9e930d50dac8b5a9bb01cf6c540a,0.1333872568
0xa3a8db0380bf8d29fc91c982e896ac5c03830513,0.1333583127
0x94c183393fdca9fcb19c6a7a7f28e9132419729e,0.1333545102
0x5aaddef4e015bf1a0a57dcc589486ea27c6577aa,0.1333531731
0x3e4a5b455d2c8cb1b21831586cc0ddbb9623d2a2,0.1333470466
0xbe89d57e0515a2d49e1f0f7335c201bf30abdb5a,0.1332705513
0x596e1017040449ba5b0914063a3b85e9117f3f7f,0.1332617273
0xc6bc08be440095ae87ec81e0e26d55b1f846c54b,0.1332326856
0x183381a03a267714850544abbc18b2cbcd5121f5,0.1331910068
0xa01353ba22090bcbff6a456a4e228c5dfe7a51c5,0.1331481008
0x4fc03da3f6e1ff9a6316106e1151d7a1d63d938e,0.1331344367
0xbde65188db509fcd53dd251daf30f644b3a6e582,0.1331322074
0x6033304b8523303009a37e779253c4df7dd26b14,0.1331154575
0x4a87b815f3e40b9b49cc2fb01f5dcfd3d2c2d180,0.1331112341
0x99da31de20dcdac518a2fed71b7987bf93ceed3b,0.1330977757
0xabd2fa3a1c58da2d31f1f3051a9e65571f3759e0,0.1330927787
0x67cda70ec5a0c11fade9c95762a82eda65487fb3,0.1330847385
0xbdfa77a646b058b0dadf31583c1e7d74148f01aa,0.133080749
0x2271d1f839eaf0a8b227b050ab96bee76d199e4c,0.1330735254
0x2a5522acaef83e56974504d7f374f8fd7b39c6d4,0.133044716
0x3ec1751e8d36c8d6b1bb7d469114aeadc0686bdb,0.1330275038
0x3413bcd828cc1366d9a80eed5ed56cf63c5c7591,0.1329797178
0x14a0430346151e069b71013c11c273517421ebdd,0.1329758325
0x346a12a389d1d64d2a89a98b7e89ed17649ff1f7,0.1329194381
0x699bca9c6575c09e1d66df53f016f7bf7a0b890d,0.1328920093
0x0388b3590b58f2d4770bfd2cdb566a854517c5cc,0.1328828535
0x3275362936378e4eca0e4ca74c31f3cf4ba58407,0.1328766113
0x91f8cda86b5bd38f7f59f2379d9e02627d0a9692,0.1327133727
0xc545cd69fd96d434785b84206c3730f3951be5e4,0.1327112106
0xb8d0626f5aa9503de40cf535fb663f3bbe99660c,0.1326932235
0xe9499dc96c4d9251ee876a0f29a237cb774a7395,0.1326793605
0x8a2cd4bc314fdc8daf2c7c9be68773087e8dd76d,0.1326760578
0x9d365ab82fb728eafa793928adf06410f8958a0f,0.1324836844
0x2fc46fff956362f8fcf1a8b7f30b649d9f01dc48,0.1324160158
0xea2bc83de3dc41ed345843ea5e8b3eabd32b9594,0.1323896814
0xfb9a72136408d8ae6c876a803e48432ef6d15d76,0.1323641254
0xd3f2b3a70152c1238f945e850cbbccf426ea734a,0.1323416715
0x83282a31612dcef6209b128b1b800a8d200f9820,0.1323122621
0xa571f563e26f2d3a9b6d74d4a65ff6d208120d6a,0.1322969056
0x1589f20ac6d6984a767f5745e34537753986dbdf,0.1322271733
0xe43ab089ae56b0f4aa04930d4e0b029d12e6dc99,0.1322267549
0xf88160cf79e586b28861a4c76ebbc36f2e135184,0.1321832963
0xc1399cbabce331739cc8b86368671d8e3ef4c397,0.1321723554
0x68efe7baa136fd6f60cfe6c56b674cc73ea3b3c7,0.1321490126
0xc530f123c2ee8d6ea17a31ab0a46ae206ede9999,0.1321335001
0xf3787fa53fb6fa2a69f52213cdbefd5636146e59,0.1321227736
0x4e649a3ea4b29e0ec3ec618d52e6799819737a94,0.1319539312
0xe219811e7715cb1033df865479a685bb619ce762,0.1319404501
0xc8927b30214f8a658e91d13421c70971db02b42e,0.1319162141
0xc59863dd25249900fee438ddddd4825663229250,0.1318765505
0xb60fae68a50f804705a12d9e8ddcbb36ee18c4c9,0.1318746719
0x0d38b8a81b5ad55711275892fae8f1ab92bd89e8,0.1318581307
0x6d2a1e4f893c227716d272c5f3c0c8db926714c9,0.1318530938
0xfd561a7db1cfac4d060f41faf365a25653a4ac38,0.1317417072
0x6b18e60ca765592ef38851fe9c4cbf7d1fbb4624,0.1317287239
0xcc72f64021d149d865f98df5dfa3a4457f446fb8,0.1317287128
0x47f37554a6343203364bb1bc2b828e8714f2b261,0.1317131417
0x1dcae1b542e5fa62d6a522313388a5b4bae18430,0.1316678449
0x791322ac3163f00381461f9a9680e18b5d12d6d3,0.1316651969
0x1cf55c52b9450550317fd8b03092408b3570f9d6,0.1316193564
0x99303ad7416a7abca109816bf1125eebbade43ba,0.1315942401
0xa356eb61c2e517ff9fca00c29b05e4527764820f,0.1315841244
0x3170d7049596b64114968291fbb5ecc78225d01b,0.1315748062
0x14162952b2b40ac4fc58c060a1073549fd56ca52,0.1315628725
0x2e4a1fe2ed7175b037a1486b8e6d3c29af41034a,0.1315526115
0x3d21cf23ad98af5e017b1da6c8d6b2af55d0b4d0,0.1315353
0x2f97a12ce499c54774e8fe5a257ef307c0b58776,0.13150529
0x9c2a603af2d91bf927992372ca24e399657d6092,0.1314690438
0x523d20d1ae048aa6cce5ebb8e52be696c47d4720,0.1313679286
0x9d75affe4b78c09d94f9e0b0c884acf9bff550a1,0.1312915763
0x8d16c0d97716ae7cf9d739bc66353a339638ffb4,0.131263583
0x58ccb8d0e627b717d47ce60dc9ac61a45c9b2a62,0.1312575417
0x1423549a2efd5b08756fa885266ab7999b52e07b,0.1312449708
0xe6d10ebc236f75df5dad46be66f4b3380763c8f1,0.1311890687
0x0b7166cb5c9c7ae55e99e0c4e8aac799de51fe91,0.1311790874
0x6880411ea429c0b71eb5346e651d646852ebd857,0.1311042452
0x28ddd2fc4a0b46b2cb72cbed65bed49135c8757f,0.131094081
0x43a7f5bc20dadcbfa06f4429fe4fdc38d1d3aeb7,0.1309714663
0x88ec17d35456683b82d789210d9b525994298f17,0.1308734076
0x7aa07bd5bb58d61784e53893b3466dd1fdb125ef,0.1307357575
0x3ffdf60aba1af134d7d353a9bf74a51fb4b34f50,0.1306190768
0x3b8b16782d05fa2360aa4c5694529405a268910c,0.1304014687
0xf9942e6988bd538eafbf3aa1c45cb7f6603af016,0.1303251082
0xb7140022e919c902ac87a2b7aced8e430edd7f79,0.1302602469
0xbbeede6c773ad456e66bcc9fe61cc695dc8b0cdf,0.1302357172
0x4808693039f91791dcbd99de5b033a5bcc22a88c,0.1298203424
0xe3ec58898f200a677e9cb042d2ba9486961ae313,0.1297691444
0x3c99d623809ea130d477021fb5d3727c46951721,0.1296574406
0xa76fdc8c0d34fc14f55ddd7e55676bb9d877ba59,0.1280409713
0xa32cdc038d2d414aa62709cc81d8732769e92db7,0.125
0x63ca184d4f454f8511dc98abc694dd5ae8f3cc0b,0.1144938975
0x07294923242089cd414f526682df2b6b6f2dbd43,0.1030865557
0xa60193385bfba208850ea8e50cb500dc70c128e0,0.102540345
0x07d2cf27709a78dd7a033ae42707ca011a517025,0.1005437006
0xbbd6a8a23a09cf0ef85a83c205f003133e5c1547,0.1
0x7a1e923395ccdc3874fd4724c42f9a703c3ad870,0.1
0x381d512d16beb5f8183155a9aa4c248cf1bc4083,0.1
0xb124972f707e3cbdd963aec1d4164a844bda3ab0,0.1
0xe5dd21a5d4b9947754d63e18c5d50a5f47867d27,0.1
0x6d2c550f32f228fc2fbec061f10fe60f36e5b2c4,0.1
0x71fbfbc64a100cf71b7578ecdde610a9eb8f8203,0.1
0x9873e54ff7527ba574dce58d1369561ea67dffbf,0.1
0xf2f43e88ce76f2723a18b1be418a2c31dd0d94a0,0.1
0xf0d184ab0e57b6f73aaec350eb6dfdfae47f150d,0.1
0x25bd4aff9e8e176c6d08f8ffea77a612a1de1b11,0.1
0xb7872111d75d34528d437659a6acd3727c93dc92,0.1
0xda3c2cf0d00ad47df45c64dc7c3c8072e759a8af,0.1
0x85f161e0d19e13b56e4118f2eff6f3347e7209ce,0.0955313699
0x39597715847aeec60f2dbcac8d5a9d35ed5b9d12,0.09406127464
0xa4801ab21fc8e7b0caa743ede922f4cfcea7cd78,0.09205498526
0x04ba6ca1bb8e6fe45936b34fa6bca3529842dd12,0.09177235536
0x50c491ffda25f9e472d467d60835468c522e7d3a,0.08993382732
0x6cad18d4ea9dba7ebd1f18cfecc7fa80ad1eb556,0.08907236588
0x6e176fe465a7153e86ecdc07ed99cf0cef835e5b,0.08794903215
0x087f12240c063f71de7810dc12df89463771cdaf,0.08722865904
0xfbe259de0af01af7e4dba4b07647faef49a22f89,0.08695235282
0x063621b069e8a2308c8691a24ca2ea14ac311d8b,0.08610051895
0xf5d767bbe080a3c4966943950070fc9c209f7efb,0.08465718093
0x4a01877519344f59657bb87017207dcbde64288b,0.07983220709
0x8e69056512b82a7aee97138a6fd6df9abe36d810,0.0789687507
0x72eef1eeaa8458fbb7e7e8d6cd1eea5f67b8be88,0.07891200667
0x1c86e872e2b290bbc9b31ddbeedbfa697c894811,0.0747073434
0xd021c76c5b98737a823d7b9d80bc504db59bd127,0.07439404358
0xa6dc703f478cbcc0ee8048d64dce844e841630f1,0.07439404182
0x9cdc416d15ebffccd85829af5fd1090f67182fc0,0.07381124557
0xd1a90b5252248f84a9c7fad47bc5f7e8eca76c3d,0.07138411184
0x4df97851a2d697397594befd947074af8c2b663f,0.07005532383
0x541896cec8072df6cc63d6b13d823f9a6da15afd,0.06951792606
0xa1b342ef9cf077407c261d59bb481df0b92d5b54,0.06882807296
0xd7858e7f206d59f40ef44123efe9eda9ee2719ab,0.06823985725
0x2569f58030f910e7e7f0cd312a10e9ed8fcd0370,0.06802398868
0x796e64e5806c17b3eaacb248bc5166424d2d4d8d,0.06699376603
0xc40dad8f2c933e59cad3bcebcd75d4ce1e1620ae,0.06594813791
0x13716b74c3dfabc4db9c1c549e8308c40e80ae0a,0.06594705085
0x7b7ebf21e88b17778cec91e1867902db41f0af2b,0.0654852476
0xc80d80bbed03ed1ad0ba783d0eb15ee126619f4f,0.06387131592
0x059dff1a9e3bf470ac0379ac8e100fd6f7b7052b,0.06329774209
0xe2e508e3462fcf67979265a726995aade3553386,0.06238246333
0x96d10ee4cb6cbb3c3c6f7861a64dbc5d8c3289d3,0.06198092441
0x98bf1cdfbcfab5f9d8b7a5c317a9843833bde269,0.06040258303
0xdec38b0c755a7cd69d176ef0cd9d30a2a2a667b2,0.05711490795
0xb58d3b86bc8e747346a40a4af7494d1bb5204b0e,0.05611337313
0x7f6285a1d2453d4816159fbb1e387709e6656d24,0.05464916574
0xff56136bee3439fa22df7bce6a1718c9823cc346,0.05435802656
0x3e02ae79d5af882fa717ff2fb26c0ac4096d90fd,0.05342154838
0x28b90cfb1ffbecaf25cd2fa852cf83896115d7e6,0.05113877013
0x361d32fc749e64efddc5d311f1edc3a0a004bde5,0.0506361029
0x14221c978f2421d45467223fcd20321551bc4a36,0.04911945368
0x7ddd4d1049f99f7598d3d1cbddf88053ffd3ed0d,0.04769137631
0x395964ee49c690294f0e2acc55048e4ccf7a2ce1,0.04759394457
0xe97412aa723717a94a18147a7f4984fd7e84e7cc,0.04732743057
0x47c2ceb672939c081a9b39365474edecd67c7c8c,0.04727613952
0x7014119741c6fc209fcb9d132bce418962696f0e,0.04718744401
0xaad6aea8e6f9f20b37af1da207481ecc7ed7e574,0.04578446079
0xb33af73fada1183e7064eaa78ca17917cd7bc4e3,0.04553956342
0xa0a1a31128d0cc1a1acad7b10a49745bb6879203,0.04365322366
0xaabee64fc59a79a9e567e9c8f2f6b4f9c304e96a,0.04206007438
0xd6e086a793380fe2a26076338a45655e12332639,0.0410253704
0xcfef9e7d298301e5ca077b455f26e6e8b86746fe,0.04069190996
0x1c3bf2c67606dba0c15df355830ea8cf6cd26296,0.04019300932
0xdf8b6c3ddbb25d9e8500f4d004a6a559c9aeb2f7,0.03918652809
0x33cd2d8eb4b00ad67e0ba9049c7268022a120808,0.03907400467
0xf7559c5eecb2788ebb0ceb92270699a0fe660b8c,0.03894743802
0xde42d1686dd4e4726bf17fcd3ed2878f9fb5e620,0.03629445775
0xe46699e036a709e5e682e651722e03e1f051be7c,0.03527033977
0x121e1573b7c6c15aa4c036d54bfd2974cf38a163,0.03367434928
0x84d7daded0a2b3aa12e3aa060a0fb06b882155be,0.03275003869
0x09479273b716d5f780e12ce083d01bd9f740afd7,0.03267022494
0x0848d54a7e15db22764bafbcff27e65b4d0895b1,0.03218089175
0x344d6aeaf78108242030295c5301900cc1a89398,0.03166136567
0xa98293a52c94870ec8ccf4a5595896b0efe11c10,0.03161773595
0xb3e894fdc5f24e5ef9d704479c94d6992532831f,0.0315601823
0xdc5e985831c17e407492a2e9c694d10f392c6c29,0.03066089732
0xf652de018a0af6fc2a7c268992ae79db067aec2c,0.03040573711
0x0cc7f909e5070abdfea797ce8d37d35c207bc1e0,0.03013892128
0xe55dc432a2b4b55f489dfc69ca5044e36db9f81a,0.02945393911
0xd53989ab762e8a8926163f48715099bdeefd3457,0.02936940013
0xc18df85518902c59e9e01fecc7ce5de3656de3d2,0.02900089016
0x88580a49fcfabf727badadad1d1efdaffe5d2b78,0.02838229715
0x6da98da280bee5c59310a62a90860ffeb1fc83a2,0.02813565094
0xfeda0310df34dffde275c9007ce1187e110871f5,0.02698720857
0xa73f087bff59146397e09cea89c0a56aef7af89f,0.02660603956
0xc83f8ff9e8dd06a1f11ad670b3844fc9230deedd,0.02593379836
0xc18a4740ad88c612d67a1d95779536bfe9455585,0.0257591672
0xf754fff6216f7407756ab21b33eed3b3ecddb177,0.02522678091
0x5dd3f7847daed53e434b022f3e7ab2a9d111b11a,0.02459615987
0x715d1d5a8f0c929317bc9f829d01b1d0f30db2b7,0.02430257495
0x114cf12f4e8bcf3daaa1fb60f88d59e3a53783ce,0.02428150629
0xcedf978e130d00084edcbf33ecaa314891eaad1f,0.02391978605
0x82183665219089937f56166defc8da4eafa179c0,0.02390908686
0xdd0b51d55c59029ca60f1d79b6b36fb728fd1cba,0.02359553906
0xb3832ce3c48264f8371b2edf3ec7411b404996c1,0.02318382175
0xf539fb80b77d4eac479bd3c51b84c0146a3e8d6c,0.0228896911
0x39780c69e8c7850621146af3d227ad47df88e923,0.02266994654
0x0da59b297e98bef791e2ba882c1717cfb1529687,0.0222238544
0x85d68af1e48c2778e485411b9e38eb0f95aeb486,0.02167235603
0x7b66b4cc50ca05f98483e334b7a6d2214c2c700b,0.02072689636
0x1c9646467d5addfaa612b62ebe777bfc02479a1f,0.02071228498
0x44a1ee5d71df25dfe133a3fab0bf942cec4f52dc,0.0200131297
0x46815ac3fdb148f440f8e5a6a5cd244a0fbf5524,0.01982804437
0xe392396e811ec252822da4459eaf29e96f002877,0.01946938164
0x0c3359a27e428852d8b79c2ce40123b50a455a6a,0.01900944732
0xbd15ec24334e9969846a2e2b43d901b16a16e4ff,0.01757709335
0x56dc548e418b23f1d4cc3e30f3b63a80ebaf3e53,0.0173332483
0xff11ada077fcb1492da0cbea90be473266814af0,0.01688743387
0x5bd1ba88f42b37498cd49224b58d91de77ae74fe,0.01590678158
0xd58eb0fa6576327ce7a87e38bea4f1346089e692,0.01589890651
0x72e82e2812815c75c185bcf45dc229c4500b24bc,0.01569108539
0x37ca5815489092a3fe4f5289c2a0e2df28425ab6,0.01527360354
0x563359a91bdb934281e05394546aa19b9ab59699,0.01462342159
0xa646adbb79b68f7db79d418ac1bd27a0440a6758,0.01448145467
0x09ac54b073ddaf9fd3d8df0f9e64bc672bb011cd,0.01446178894
0x8dc5581bdd55a9890e72e6a86fde44d36dbda833,0.01430017175
0xbe98ea6a948ff645d4ebb12ca051451a9c61be15,0.01416259633
0x26d4825c8ea12dce49fc6d43010114ea3b92e590,0.0135509617
0xf1ff911c9c3da4f4a8cb45ecb244017dc97d6a12,0.01341911927
0x6cd9afe0a1856b9574bf747f8f22e49bbf4b7be7,0.013402285
0xc8d8adc34e5028db23da142ca7cf0d7453c04af8,0.01284809633
0x2f83852746ec6359a9125cdcd5c9a6d444a317c7,0.01283002051
0xd74f4939b7d301adbef455ad5b6a8454e1aaf1f9,0.01252474867
0x1271caba4bf23f8fb31f97448605d65ee302ca51,0.01246986479
0xfa821c45eff6cfb199058ee0459799de4901c463,0.01245398048
0x0998e2c8e8a2b5a4a990e90bcc36d5f154104c4e,0.01215386665
0x9334bbc9047b332c45195187535576defdc5d5e3,0.01189027171
0xaf4e5c4b1ebfec59c4b43454fee6043b202cbcc5,0.01033594109
0x413a9c69df59288ef9a7ebe78a2033dd2f3e1af3,0.01017913109
0x93bc565d94551eb63f6518e7e91c93357d6daf66,0.01016260829
